"","StartDate","EndDate","Status","Progress","Duration__in_seconds_","Finished","RecordedDate","ResponseId","DistributionChannel","UserLanguage","QID69","Q1_","Q2","Q3","nace","gender","degree","education","Q8","Q10","Q12","Q13","Q14_1","Q14_2","Q14_3","Q14_4","Q14_5","Q14_6","Q14_7","Q14_8","Q14_9","Q14_10","Q14_11","Q14_28","Q14_12","Q14_13","Q14_14","Q14_15","Q14_16","Q14_17","Q14_18","Q14_19","Q14_20","Q14_21","Q14_22","Q14_23","Q14_24","Q14_25","Q14_26","Q14_27","Q15","Q16","Q59_1","Q59_2","Q59_3","Q59_4","Q59_5","Q59_6","Q59_7","Q59_8","Q59_9","Q59_10","Q59_28","Q59_11","Q59_12","Q59_13","Q59_14","Q59_15","Q59_16","Q59_17","Q59_18","Q59_19","Q59_20","Q59_21","Q59_22","Q59_23","Q59_24","Q59_25","Q59_26","Q59_27","Q61_1","Q61_2","Q61_3","Q61_4","Q61_5","Q61_6","Q61_7","Q61_8","Q61_9","Q61_10","Q61_28","Q61_11","Q61_12","Q61_13","Q61_14","Q61_15","Q61_16","Q61_17","Q61_18","Q61_19","Q61_20","Q61_21","Q61_22","Q61_23","Q61_24","Q61_25","Q61_26","Q61_27","Q60_1","Q60_2","Q60_3","Q60_4","Q60_5","Q60_6","Q60_7","Q60_8","Q60_9","Q60_10","Q60_28","Q60_11","Q60_12","Q60_13","Q60_14","Q60_15","Q60_16","Q60_17","Q60_18","Q60_19","Q60_20","Q60_21","Q60_22","Q60_23","Q60_24","Q60_25","Q60_26","Q60_27","Q43","Q46.0","Q47","Q48","Q50","Q49","age","income","zip_residence1","zip_workplace1","age_clustered","filter_.","experience"
"326",2024-04-10 19:46:59,2024-04-10 20:01:42,"IP Address",100,882,"True",2024-04-10 20:01:43,"R_2OLym2709kdbvAl","anonymous","EN",NA,"1966","8930","8560","C13 - Manufacture of textiles","Female","Academic master","Other","36y","€ 5000 - € 5250","8","Yes",NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,"5","8",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,"9","7","4","8","8",57,5125,"West Vlaanderen","West Vlaanderen","59","Selected",36
"327",2024-04-10 19:58:45,2024-04-10 20:03:08,"IP Address",100,263,"True",2024-04-10 20:03:09,"R_5rBazaqbvz9mn8U","anonymous","EN",4,"1981","9880","1000","D35 - Electricity, gas, steam and air conditioning supply","Male","Academic master","Industrial engineering","19y","€ 9500 - € 9750","10","Yes",1,1,1,1,1,1,1,1,1,1,NA,NA,NA,1,NA,NA,NA,1,1,NA,1,NA,NA,NA,NA,1,NA,NA,"10","6",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"10","9","10","8","8",42,9625,"Oost Vlaanderen","Brussel","49","Selected",19
"328",2024-04-10 19:43:19,2024-04-10 20:03:23,"IP Address",100,1203,"True",2024-04-10 20:03:24,"R_45RA46s2gznlJ7H","anonymous","EN",4,"1998","8820","8610","C31 - Manufacture of furniture","Male","Academic master","Industrial engineering","2y","€2750 - €3000","6","Yes",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"10","2","3","7","5",25,2875,"West Vlaanderen","West Vlaanderen","29","Selected",2
"329",2024-04-10 17:58:16,2024-04-10 20:04:57,"IP Address",100,7601,"True",2024-04-10 20:04:58,"R_6iEHUvkG41Jg44J","anonymous","EN",4,"1992","9240","9200","C26 - Manufacture of computer, electronic and optical products","Male","Academic master","Industrial engineering","7y","€ 4250 - € 4500","8","Yes",1,1,NA,NA,1,NA,1,NA,1,1,NA,NA,NA,NA,NA,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"8","8",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,"8","7","8","8","8",31,4375,"Oost Vlaanderen","Oost Vlaanderen","39","Selected",7
"330",2024-04-10 20:02:07,2024-04-10 20:05:57,"IP Address",100,229,"True",2024-04-10 20:05:57,"R_1elf0u0eklDdO3M","anonymous","EN",4,"1999","8820","8820","F42 - Civil engineering","Male","Academic master","Civil engineering","< 1y","€ 3250 - € 3500","8","Yes",1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,"8","8",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,"5","8","4","4","7",24,3375,"West Vlaanderen","West Vlaanderen","29","Selected",0
"331",2024-04-10 20:07:48,2024-04-10 20:15:23,"IP Address",100,454,"True",2024-04-10 20:15:23,"R_2mk7OYaRe4ySOti","anonymous","EN",4,"1999","8210","8000",NA,"Male","Academic master","Industrial engineering","2y","€ 3000 - €3250","3","Yes",NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","7",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"5","7","7","7","6",24,3125,"West Vlaanderen","West Vlaanderen","29","Selected",2
"332",2024-04-10 20:17:27,2024-04-10 20:21:02,"IP Address",100,214,"True",2024-04-10 20:21:03,"R_2xo87EhdQqjxNKN","anonymous","EN",NA,"1996","9000","9810","F41 - Construction of buildings","Female","Academic master","Civil engineering","4y","€ 3000 - €3250","8","Yes",NA,NA,1,NA,NA,1,1,1,1,1,NA,NA,NA,1,NA,NA,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,"9","8",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,"9","3","10","9","2",27,3125,"Oost Vlaanderen","Oost Vlaanderen","29","Selected",4
"333",2024-04-10 20:17:52,2024-04-10 20:24:58,"IP Address",100,426,"True",2024-04-10 20:24:58,"R_2ek9HMlPWrzK098","anonymous","EN",4,"1985","9860","8550","C25 - Manufacture of fabricated metal products, except machinery and equipment","Female","Academic master","Civil engineering","16y","€ 7250 - € 7500","8","Yes",1,1,NA,1,1,NA,1,NA,1,1,1,NA,NA,1,NA,NA,NA,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,"8","8",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"10","8","8","8","8",38,7335,"Oost Vlaanderen","West Vlaanderen","39","Selected",16
"334",2024-04-10 20:25:59,2024-04-10 20:31:43,"IP Address",100,344,"True",2024-04-10 20:31:44,"R_5I5FRVuzDyODE7H","anonymous","EN",4,"1980","9051","8560","C21 - Manufacture of basic pharmaceutical products and pharmaceutical preparations","Male","Academic master","Industrial engineering","21y","€ 6250 - € 6500","4","Yes",1,1,NA,1,1,1,1,1,1,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","5",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"8","7","8","8","8",43,6375,"Oost Vlaanderen","West Vlaanderen","49","Selected",21
"335",2024-04-10 20:30:00,2024-04-10 20:39:30,"IP Address",100,569,"True",2024-04-10 20:39:30,"R_2Yzc0HOVQxcaFBI","anonymous","EN",4,"1978","8210","8200","C30 - Manufacture of other transport equipment","Male","Graduate program","Electrical engineering","23y","€ 6500 - € 6750","7","Yes",NA,NA,NA,1,NA,1,1,NA,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","7",1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,"6","8","7","6","7",45,6625,"West Vlaanderen","West Vlaanderen","49","Selected",23
"336",2024-04-10 20:34:37,2024-04-10 20:39:44,"IP Address",100,307,"True",2024-04-10 20:39:45,"R_3es4fmYSCLlnpmy","anonymous","EN",4,"1984","9240","9000","Other","Male","Academic master","Mechanical engineering","16y","€ 4750 - € 5000","8","Yes",1,1,NA,1,1,1,1,1,1,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","8",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"9","9","10","7","5",39,4875,"Oost Vlaanderen","Oost Vlaanderen","39","Selected",16
"337",2024-04-10 20:41:13,2024-04-10 20:45:01,"IP Address",100,228,"True",2024-04-10 20:45:02,"R_514lhHWWxtMXG3X","anonymous","EN",4,"1994","9160","9160","C10 - Manufacture of food products","Male","Academic master","Industrial engineering","7y","€2750 - €3000","8","Yes",1,1,NA,1,1,1,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","8",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,"10","10","7","9","7",29,2875,"Oost Vlaanderen","Oost Vlaanderen","29","Selected",7
"338",2024-04-10 20:43:10,2024-04-10 20:50:18,"IP Address",100,427,"True",2024-04-10 20:50:19,"R_7JLvTokUZZI4KpJ","anonymous","EN",4,"1994","9000","2040","C20 - Manufacture of chemicals and chemical products","Male","Academic master","Mechanical engineering","7y","€ 5500 - € 5750","9","Yes",1,1,NA,1,1,1,1,1,1,1,NA,NA,NA,1,NA,1,1,1,1,1,NA,NA,1,NA,NA,NA,NA,NA,"9","8",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,"9","9","8","8","8",29,5625,"Oost Vlaanderen","Antwerpen","29","Selected",7
"339",2024-04-10 20:47:25,2024-04-10 20:54:09,"IP Address",100,403,"True",2024-04-10 20:54:09,"R_2g60Lkl38WDNYTj","anonymous","EN",4,"1989","9820","8770","C31 - Manufacture of furniture","Male","Academic master","Industrial engineering","12y","€ 4250 - € 4500","4","Yes",1,NA,NA,1,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","7",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"10","6","1","3","6",34,4375,"Oost Vlaanderen","West Vlaanderen","39","Selected",12
"340",2024-04-10 20:53:12,2024-04-10 20:58:05,"IP Address",100,293,"True",2024-04-10 20:58:05,"R_7kzfnmVHMuwGuYC","anonymous","EN",4,"1986","8800","9090","F41 - Construction of buildings","Male","Academic master","Industrial engineering","14y","€ 8000 - € 8250","9","Yes",1,1,NA,1,1,1,1,1,1,1,NA,NA,NA,1,NA,NA,1,1,1,NA,1,1,NA,NA,NA,NA,NA,NA,"9","7",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"9","9","9","8","6",37,8125,"West Vlaanderen","Oost Vlaanderen","39","Selected",14
"341",2024-04-10 20:55:23,2024-04-10 21:00:30,"IP Address",100,306,"True",2024-04-10 21:00:31,"R_1eEmBD517dnCOK4","anonymous","EN",4,"1978","8580","8580","C16 - Manufacture of products of wood, wood and cork, straw, plaiting materials","Male","Academic master","Industrial engineering","23y","€ 4500 - € 4750","5","Yes",NA,NA,NA,1,NA,1,1,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,"9","9","9","7","5",45,4625,"West Vlaanderen","West Vlaanderen","49","Selected",23
"342",2024-04-10 16:15:22,2024-04-10 21:01:00,"IP Address",100,17138,"True",2024-04-10 21:01:00,"R_4QuQj0TfH5XpXeG","anonymous","EN",4,"1996","9200","9000","C29 - Manufacture of motor vehicles, trailers and semi-trailers","Male","Academic master","Electrical engineering","5y","€ 4750 - € 5000","8","Yes",NA,NA,NA,1,1,1,1,1,1,1,1,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,1,NA,"9","7",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,"7","7","5","7","7",27,4875,"Oost Vlaanderen","Oost Vlaanderen","29","Selected",5
"343",2024-04-10 21:10:10,2024-04-10 21:15:31,"IP Address",100,321,"True",2024-04-10 21:15:32,"R_5gSZqV8aeixUbZJ","anonymous","EN",4,"1978","9160","9700","C26 - Manufacture of computer, electronic and optical products","Male","Professional bachelor","Electrical engineering","23y","€ 6250 - € 6500","8","Yes",1,1,NA,1,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","8",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,"6","6","9","6","6",45,6375,"Oost Vlaanderen","Oost Vlaanderen","49","Selected",23
"344",2024-04-10 21:12:50,2024-04-10 21:19:14,"IP Address",100,383,"True",2024-04-10 21:19:14,"R_268yFfAPqTw9Q7r","anonymous","EN",4,"1971","9840","8540","C28 - Manufacture of machinery and equipment n.e.c.","Male","Academic master","Mechanical engineering","28y","€ 7750 - € 8000","9","Yes",1,1,NA,NA,1,1,1,NA,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"9","9",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"9","5","10","9","9",52,7875,"Oost Vlaanderen","West Vlaanderen","59","Selected",28
"345",2024-04-10 21:13:37,2024-04-10 21:19:27,"IP Address",100,350,"True",2024-04-10 21:19:28,"R_5kdgyaSpDk76s3O","anonymous","EN",4,"1987","8820","8000","C22 - Manufacture of rubber and plastic products","Male","Academic master","Industrial engineering","12y","€ 8750 - € 9000","8","Yes",1,1,NA,1,1,NA,1,NA,NA,1,1,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","7",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,"8","10","7","5","7",36,8875,"West Vlaanderen","West Vlaanderen","39","Selected",12
"346",2024-04-10 21:16:54,2024-04-10 21:21:50,"IP Address",100,296,"True",2024-04-10 21:21:51,"R_211os6I3lVzlBRS","anonymous","EN",4,"1970","9667","9000","Other","Male","Academic master","Electrical engineering","30y","€ 6500 - € 6750","7","Yes",1,1,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","4",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,"8","7","9","6","8",53,6625,"Oost Vlaanderen","Oost Vlaanderen","59","Selected",30
"347",2024-04-10 21:21:02,2024-04-10 21:24:07,"IP Address",100,185,"True",2024-04-10 21:24:08,"R_2az4Xpb7cydLlrb","anonymous","EN",4,"1993","9000","1731","C28 - Manufacture of machinery and equipment n.e.c.","Male","Academic master","Industrial engineering","8y","€ 4000 - € 4250","7","Yes",1,1,NA,1,1,1,1,1,1,1,1,NA,NA,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,"8","7",1,1,NA,NA,NA,NA,NA,NA,1,1,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"9","10","8","7","7",30,4125,"Oost Vlaanderen","Brussel","39","Selected",8
"348",2024-04-10 21:17:31,2024-04-10 21:24:15,"IP Address",100,403,"True",2024-04-10 21:24:15,"R_2rHaKCVyqhNzutI","anonymous","EN",4,"1994","9031","1210","D35 - Electricity, gas, steam and air conditioning supply","Male","Academic master","Other","6y","€ 5250 - € 5500","7","Yes",1,1,1,1,1,1,1,1,1,1,NA,NA,NA,1,NA,NA,1,1,1,NA,1,1,NA,NA,1,1,NA,NA,"10","8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,"9","9","8","9","8",29,5375,"Oost Vlaanderen","Brussel","29","Selected",6
"349",2024-04-10 21:19:44,2024-04-10 21:25:47,"IP Address",100,363,"True",2024-04-10 21:25:48,"R_2fjXUguvUuak1Ld","anonymous","EN",4,"1997","2890","1310","Other","Male","Academic master","Other","4y","€ 3750 - € 4000","8","Yes",NA,1,NA,1,1,NA,1,1,1,1,NA,NA,NA,1,NA,NA,NA,1,NA,1,NA,NA,NA,1,NA,NA,NA,NA,"7","8",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"9","9","8","9","6",26,3875,"Antwerpen","Brussel","29","Selected",4
"350",2024-04-10 21:13:15,2024-04-10 21:34:44,"IP Address",100,1288,"True",2024-04-10 21:34:45,"R_18NGPaXIh8W9UP6","anonymous","EN",4,"1978","8810","8820","C28 - Manufacture of machinery and equipment n.e.c.","Male","Academic master","Industrial engineering","22y","€ 7250 - € 7500","10","Yes",NA,NA,NA,1,1,1,1,NA,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,"9","7","9","9","9",45,7335,"West Vlaanderen","West Vlaanderen","49","Selected",22
